Customer ID,Recency_Score,Frequency_Score,Monetary_Score,Segment,RFM_Score
17687,3,2,2,about_to_sleep,32
17688,4,2,2,potential_loyalists,42
17689,4,3,2,potential_loyalists,43
17690,5,5,5,champions,55
17691,5,4,2,champions,54
17692,4,5,5,loyal_customers,45
17695,4,4,3,loyal_customers,44
17696,4,5,5,loyal_customers,45
17700,4,5,5,loyal_customers,45
17702,4,3,4,potential_loyalists,43
17703,3,2,2,about_to_sleep,32
17706,5,5,5,champions,55
17707,5,5,2,champions,55
17708,3,3,3,need_attention,33
17710,3,2,2,about_to_sleep,32
17713,4,4,4,loyal_customers,44
17714,3,4,4,loyal_customers,34
17715,1,2,1,hibernating,12
17716,4,5,5,loyal_customers,45
17717,3,2,2,about_to_sleep,32
17718,1,2,2,hibernating,12
17720,5,5,4,champions,55
17721,1,2,2,hibernating,12
17722,5,3,4,potential_loyalists,53
17723,5,2,1,potential_loyalists,52
17726,4,5,4,loyal_customers,45
17728,3,3,4,need_attention,33
17729,1,2,2,hibernating,12
17730,4,5,5,loyal_customers,45
17732,5,5,5,champions,55
17735,5,5,5,champions,55
17738,4,5,5,loyal_customers,45
17739,5,5,5,champions,55
17740,4,5,2,loyal_customers,45
17741,3,3,1,need_attention,33
17742,3,5,4,loyal_customers,35
17743,2,2,1,hibernating,22
17744,4,2,2,potential_loyalists,42
17748,2,2,2,hibernating,22
17749,1,2,2,hibernating,12
17751,3,2,1,about_to_sleep,32
17754,5,5,5,champions,55
17756,5,4,3,champions,54
17757,5,5,5,champions,55
17758,3,4,4,loyal_customers,34
17759,4,3,2,potential_loyalists,43
17760,5,4,3,champions,54
17762,2,2,1,hibernating,22
17764,3,4,3,loyal_customers,34
17765,2,2,1,hibernating,22
17766,4,3,2,potential_loyalists,43
17767,3,2,1,about_to_sleep,32
17768,4,4,4,loyal_customers,44
17769,4,5,5,loyal_customers,45
17772,4,2,1,potential_loyalists,42
17774,4,4,4,loyal_customers,44
17776,4,3,2,potential_loyalists,43
17778,1,2,1,hibernating,12
17782,4,3,3,potential_loyalists,43
17783,2,2,1,hibernating,22
17784,1,2,1,hibernating,12
17787,5,2,3,potential_loyalists,52
17789,1,2,1,hibernating,12
17790,5,5,3,champions,55
17796,5,4,3,champions,54
17797,4,4,4,loyal_customers,44
17798,1,2,1,hibernating,12
17799,4,5,5,loyal_customers,45
17802,5,5,5,champions,55
17803,4,2,1,potential_loyalists,42
17804,5,4,2,champions,54
17805,1,2,2,hibernating,12
17807,4,4,2,loyal_customers,44
17809,5,5,5,champions,55
17811,5,5,4,champions,55
17812,5,4,2,champions,54
17814,5,3,4,potential_loyalists,53
17815,4,2,3,potential_loyalists,42
17816,5,4,1,champions,54
17817,5,4,2,champions,54
17818,1,2,1,hibernating,12
17819,5,5,5,champions,55
17820,5,2,1,potential_loyalists,52
17821,3,2,2,about_to_sleep,32
17822,3,4,5,loyal_customers,34
17823,3,3,2,need_attention,33
17826,5,2,1,potential_loyalists,52
17827,1,2,2,hibernating,12
17829,3,4,5,loyal_customers,34
17833,1,2,2,hibernating,12
17834,3,3,3,need_attention,33
17838,5,5,5,champions,55
17840,2,2,1,hibernating,22
17841,5,5,5,champions,55
17842,1,2,2,hibernating,12
17843,3,2,1,about_to_sleep,32
17848,3,5,5,loyal_customers,35
17850,5,5,5,champions,55
17851,3,5,4,loyal_customers,35
17852,4,4,3,loyal_customers,44
17853,3,4,4,loyal_customers,34
17855,5,2,1,potential_loyalists,52
17857,5,3,4,potential_loyalists,53
17858,5,5,5,champions,55
17860,5,4,3,champions,54
17861,4,5,5,loyal_customers,45
17862,4,4,3,loyal_customers,44
17863,5,5,5,champions,55
17864,4,3,2,potential_loyalists,43
17865,5,5,5,champions,55
17867,3,5,2,loyal_customers,35
17868,4,2,1,potential_loyalists,42
17869,5,4,3,champions,54
17870,5,3,4,potential_loyalists,53
17871,4,4,3,loyal_customers,44
17872,4,2,1,potential_loyalists,42
17873,5,5,5,champions,55
17875,1,2,1,hibernating,12
17876,4,4,5,loyal_customers,44
17878,4,3,4,potential_loyalists,43
17882,5,3,2,potential_loyalists,53
17884,5,5,5,champions,55
17888,5,5,4,champions,55
17889,5,4,3,champions,54
17894,5,5,4,champions,55
17897,5,5,4,champions,55
17902,1,2,1,hibernating,12
17903,4,2,2,potential_loyalists,42
17905,5,5,4,champions,55
17907,1,2,2,hibernating,12
17908,5,4,4,champions,54
17909,1,2,1,hibernating,12
17910,1,2,2,hibernating,12
17912,5,2,1,potential_loyalists,52
17913,4,5,5,loyal_customers,45
17915,1,2,1,hibernating,12
17919,2,2,3,hibernating,22
17920,5,5,5,champions,55
17921,5,5,4,champions,55
17922,1,2,1,hibernating,12
17924,5,3,3,potential_loyalists,53
17925,5,2,1,potential_loyalists,52
17927,1,2,2,hibernating,12
17928,1,2,1,hibernating,12
17929,4,5,5,loyal_customers,45
17930,4,5,5,loyal_customers,45
17931,4,5,5,loyal_customers,45
17933,1,2,1,hibernating,12
17934,3,2,2,about_to_sleep,32
17935,4,4,3,loyal_customers,44
17938,3,2,1,about_to_sleep,32
17940,2,5,5,cant_loose,25
17944,3,2,1,about_to_sleep,32
17949,5,5,5,champions,55
17950,5,5,3,champions,55
17951,5,3,3,potential_loyalists,53
17952,5,4,3,champions,54
17953,2,2,1,hibernating,22
17954,5,5,4,champions,55
17958,1,2,2,hibernating,12
17959,1,2,1,hibernating,12
17961,5,5,4,champions,55
17964,5,2,2,potential_loyalists,52
17965,5,5,5,champions,55
17967,5,3,1,potential_loyalists,53
17968,5,4,3,champions,54
17969,2,5,4,cant_loose,25
17971,1,2,1,hibernating,12
17974,4,4,4,loyal_customers,44
17975,5,5,5,champions,55
17976,5,2,2,potential_loyalists,52
17977,4,2,4,potential_loyalists,42
17978,5,4,4,champions,54
17980,4,2,1,potential_loyalists,42
17981,3,2,1,about_to_sleep,32
17982,1,2,1,hibernating,12
17983,4,2,1,potential_loyalists,42
17984,4,4,4,loyal_customers,44
17987,5,4,3,champions,54
17988,2,5,2,cant_loose,25
17989,5,2,1,potential_loyalists,52
17990,4,4,3,loyal_customers,44
17991,1,2,1,hibernating,12
17992,4,2,2,potential_loyalists,42
17993,1,2,1,hibernating,12
17994,4,5,4,loyal_customers,45
17995,4,3,2,potential_loyalists,43
17996,5,4,2,champions,54
17998,4,4,3,loyal_customers,44
17999,5,3,2,potential_loyalists,53
18000,1,2,1,hibernating,12
18002,5,4,1,champions,54
18003,5,2,2,potential_loyalists,52
18006,4,4,3,loyal_customers,44
18007,4,2,1,potential_loyalists,42
18008,3,5,5,loyal_customers,35
18009,1,5,4,cant_loose,15
18011,5,3,2,potential_loyalists,53
18012,1,2,1,hibernating,12
18016,3,3,2,need_attention,33
18017,3,2,1,about_to_sleep,32
18018,4,3,1,potential_loyalists,43
18020,1,2,1,hibernating,12
18022,4,4,3,loyal_customers,44
18025,5,5,4,champions,55
18028,1,2,1,hibernating,12
18029,1,2,2,hibernating,12
18031,5,2,2,potential_loyalists,52
18034,5,2,2,potential_loyalists,52
18035,4,3,3,potential_loyalists,43
18036,4,5,4,loyal_customers,45
18037,3,5,1,loyal_customers,35
18038,1,2,1,hibernating,12
18039,5,4,3,champions,54
18041,5,5,5,champions,55
18042,1,2,1,hibernating,12
18043,5,2,2,potential_loyalists,52
18044,4,5,4,loyal_customers,45
18046,1,2,1,hibernating,12
18047,4,3,2,potential_loyalists,43
18048,2,2,1,hibernating,22
18050,4,2,2,potential_loyalists,42
18051,1,5,5,cant_loose,15
18052,1,2,5,hibernating,12
18054,4,2,1,potential_loyalists,42
18055,5,5,5,champions,55
18056,1,2,1,hibernating,12
18057,4,4,4,loyal_customers,44
18060,3,3,4,need_attention,33
18061,5,5,5,champions,55
18062,4,4,3,loyal_customers,44
18063,4,3,1,potential_loyalists,43
18064,2,5,5,cant_loose,25
18065,4,5,5,loyal_customers,45
18066,4,3,4,potential_loyalists,43
18069,4,5,5,loyal_customers,45
18070,1,2,2,hibernating,12
18071,5,4,3,champions,54
18074,5,3,4,potential_loyalists,53
18075,5,5,5,champions,55
18076,4,2,1,potential_loyalists,42
18077,5,5,4,champions,55
18078,3,3,3,need_attention,33
18079,2,2,3,hibernating,22
18083,4,2,2,potential_loyalists,42
18084,4,3,3,potential_loyalists,43
18085,5,4,3,champions,54
18087,5,5,5,champions,55
18089,2,2,2,hibernating,22
18090,3,2,2,about_to_sleep,32
18091,1,2,2,hibernating,12
18092,5,5,5,champions,55
18094,2,5,5,cant_loose,25
18095,3,4,4,loyal_customers,34
18097,4,4,4,loyal_customers,44
18098,4,2,3,potential_loyalists,42
18100,1,2,2,hibernating,12
18101,5,4,2,champions,54
18102,5,5,5,champions,55
18103,1,2,1,hibernating,12
18107,2,2,1,hibernating,22
18109,5,5,4,champions,55
18110,3,2,1,about_to_sleep,32
18111,1,2,2,hibernating,12
18112,3,3,2,need_attention,33
18113,5,2,1,potential_loyalists,52
18115,1,2,1,hibernating,12
18116,5,4,3,champions,54
18118,5,4,4,champions,54
18119,5,2,1,potential_loyalists,52
18123,2,2,1,hibernating,22
18124,2,2,1,hibernating,22
18127,3,2,1,about_to_sleep,32
18128,2,2,2,hibernating,22
18131,1,2,1,hibernating,12
18132,2,2,1,hibernating,22
18135,4,4,3,loyal_customers,44
18136,3,3,3,need_attention,33
18140,2,2,3,hibernating,22
18141,3,3,3,need_attention,33
18144,5,5,5,champions,55
18145,4,5,5,loyal_customers,45
18148,1,2,1,hibernating,12
18149,3,4,4,loyal_customers,34
18151,3,4,4,loyal_customers,34
18152,1,2,2,hibernating,12
18153,1,2,1,hibernating,12
18154,4,4,3,loyal_customers,44
18156,5,2,1,potential_loyalists,52
18157,1,2,1,hibernating,12
18160,4,2,2,potential_loyalists,42
18161,5,2,1,potential_loyalists,52
18162,1,2,2,hibernating,12
18163,1,2,3,hibernating,12
18166,1,2,1,hibernating,12
18168,5,5,5,champions,55
18170,5,5,4,champions,55
18172,4,5,5,loyal_customers,45
18173,1,2,3,hibernating,12
18174,1,2,1,hibernating,12
18175,1,2,1,hibernating,12
18178,3,5,5,loyal_customers,35
18181,4,4,3,loyal_customers,44
18182,2,2,2,hibernating,22
18186,1,2,2,hibernating,12
18187,1,2,3,hibernating,12
18188,3,4,4,loyal_customers,34
18189,1,2,2,hibernating,12
18191,2,2,2,hibernating,22
18193,4,3,3,potential_loyalists,43
18195,4,2,1,potential_loyalists,42
18197,1,2,1,hibernating,12
18199,1,2,2,hibernating,12
18201,1,2,2,hibernating,12
18203,4,4,2,loyal_customers,44
18206,1,2,2,hibernating,12
18207,2,2,3,hibernating,22
18208,1,2,2,hibernating,12
18210,4,2,1,potential_loyalists,42
18212,1,2,2,hibernating,12
18219,5,5,4,champions,55
18220,4,4,4,loyal_customers,44
18221,4,2,2,potential_loyalists,42
18223,4,5,5,loyal_customers,45
18225,5,5,5,champions,55
18226,5,5,5,champions,55
18227,2,2,2,hibernating,22
18229,5,5,5,champions,55
18230,5,3,4,potential_loyalists,53
18231,3,5,5,loyal_customers,35
18234,1,2,1,hibernating,12
18236,4,5,3,loyal_customers,45
18238,2,2,2,hibernating,22
18239,5,3,3,potential_loyalists,53
18241,3,4,3,loyal_customers,34
18243,3,2,3,about_to_sleep,32
18244,3,3,3,need_attention,33
18245,5,5,5,champions,55
18246,1,2,1,hibernating,12
18247,3,4,3,loyal_customers,34
18251,2,5,5,cant_loose,25
18253,1,2,2,hibernating,12
18254,1,2,2,hibernating,12
18255,2,2,1,hibernating,22
18256,4,2,1,potential_loyalists,42
18258,2,5,4,cant_loose,25
18259,5,4,4,champions,54
18260,5,5,5,champions,55
18262,4,3,2,potential_loyalists,43
18264,2,2,3,hibernating,22
18266,3,2,1,about_to_sleep,32
18267,1,2,2,hibernating,12
18269,5,2,1,potential_loyalists,52
18270,3,2,1,about_to_sleep,32
18273,1,2,1,hibernating,12
18276,4,4,4,loyal_customers,44
18277,4,4,4,loyal_customers,44
18278,3,2,1,about_to_sleep,32
18279,2,2,1,hibernating,22
18280,4,2,2,potential_loyalists,42
18281,1,2,1,hibernating,12
18283,4,5,3,loyal_customers,45
18284,3,2,2,about_to_sleep,32
18285,1,2,2,hibernating,12
18287,4,4,5,loyal_customers,44
